2020-06-08 09:40:37.250 [main] INFO  com.nine.one.yuedu.read.NineOneYueDuApplication - Starting NineOneYueDuApplication on 192.168.0.104 with PID 29606 (/Users/wangyuliang/ideaProjects/91yuedu-read/target/classes started by wangyuliang in /Users/wangyuliang/ideaProjects/91yuedu-read)
2020-06-08 17:57:31.219 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339599,"sort":13,"title":"第十三章麻婆的邀请","content":"沈白用询问的眼神看着我，我看了萤火虫一眼，轻笑着说道：“他说得对，烧蜡烛是挺不环保的，要不就把他放了吧，给你家照个明，每个月也能省点儿蜡烛钱不是！”\r\n“好，听你的！”沈白温柔的一笑，伸手刮了我鼻翼一下，然后手一挥，撤了鬼帝印,那萤火虫登时获得了自由。\r\n“谢谢主人、主母不杀之恩！”那萤火虫获得自由后，却也没有想着逃走，而是站立一旁，恭恭敬的鞠了个躬。\r\n我脸上又是一红，正想嗔怪他几句，却忽然看见那个麻婆，拄着拐杖、满脸血污，阴沉着脸像那个悍妇走去。\r\n我不由得大大惊诧了一把，这个神婆看样子足有七八十岁年纪，连走个路都需要人扶，可是没想到，在她风烛残年的外表下，身子骨竟然这般结实，受了那个悍妇这么重一拳，不仅没有死，重新站起来后，走路的样子竟然比先前沉稳了不知多少倍。\r\n难道她颤颤巍巍的样子都是装出来的？我心中不禁产生了疑惑。\r\n只见麻婆径直走到悍妇跟前，举起手中的拐杖，厉声喝道：“你这个为虎作伥的妇人，竟然敢对我老婆子下死手！”\r\n“老太婆，我现在也不是平常人了，少在我面前耍威风，老娘不怕你！”悍妇脸上惊惧的神色一闪而逝，紧跟着厉喝一声，一拳就像麻婆打去！\r\n“好你个泼妇，竟然还敢行凶！”麻婆有了防备，灵活的躲过这一拳，跟着手中的拐杖一递，轻飘飘的就把悍妇压在了地上。\r\n“老太婆，我不怕你！”悍妇嘶吼着奋力挣扎，正当她要挣脱拐杖站起来的时候，她身体忽然迸射出万点火花，跟着整个人都变成了一团火焰。\r\n“是你！是你害死我妈妈！”不远处的圆脸少女眼见妈妈惨死，一下跪倒在地，泪流满面的指着半空中的萤火虫，哀伤的说道。\r\n“这可不关我的事！”萤火虫挖着鼻孔，一副不关我事的样子，“从她接受我灵力的那一刻开始，就与我的本体生死与共了，如今我本体被毁，她当然也活不下去了！”\r\n“还说不关你的事，要不是你，那个女人会死么！”我怕狠狠瞪了他一眼。\r\n萤火虫被我一喝，登时讪讪的不敢言语了，我想起提议要烧死我的，正是这个悍妇，所以也就没有过多的再训斥萤火虫，不过看着痛哭的圆脸少女，我心里倒是很不落忍。\r\n“孩子，别太伤心了，你妈妈给人贩子当中间人，十几年来不知祸害了多少姑娘，正所谓善恶到头终有报，不是不报时候未到！你妈命中理应有此一劫！这是她的命数，也是这天道对她的惩罚！”麻婆走过去，扶起流泪不止的刘小花，慈祥的说道。\r\n“哼！我倒想知道啊，是谁要把我的沫雪活活烧死！”沈白环视兀自跪在地上、吓得面无人色的村民们，突然冷冷的问道。\r\n村民们见他眼睛中迸发出凛冽的杀意，顿时吓得心胆皆裂，异口同声的说道：“不关我们事啊！都是村长的意思！”\r\n沈白当即冷冷的看向刘大罗：“你就是村长？”\r\n刘大罗吓得跌坐在地上，顿时屎尿齐出，牙齿上下打着颤，一时间竟然连求饶的话都不会说了。\r\n“敢动我的沫雪，你就是有一万条命也不够我杀的！”沈白森然说道，手一抬，一股无形气劲涌处，刘大罗被凭空掐起，双脚乱蹬，一张脸很快就变成了酱紫色。\r\n村民们全都噤若寒蝉的跪在地上，连一句话都不敢说，那个圆脸少女却哀求着说道：“我妈已经死了，求你饶了我大伯吧，他虽然有错，但是罪不至死啊！”\r\n我想起先前这个少女维护我的话语，还有她把麻婆找来想要搭救我的事情，忍不住对沈白说道：“她说的对，村长虽然有错，但是罪不至死，还是把他放了吧！”\r\n沈白沉默着看了我一会儿，最终说道：“好，听你的！”\r\n他手一松，刘大罗就掉在了地上，刘小花连忙走过去，把他扶了起来，然后又是锤胸口又是揉脖子，弄了好一会儿，才把他救了过来。\r\n沈白看着村长，冷声说道：“明白的告诉你，杀死那两个人的，不是别人，正是我，你要说想报仇，尽管来找我，可你要是再敢欺负我的沫雪的话，小心我让你生不如死！”\r\n刘大罗死里逃生，吓得一句话也说不出来，惊惧的看着沈白，整个身体抖得就好像是筛糠那般厉害。\r\n“沫雪，过了今晚，还有三天！还有三天我们就能永永远远的在一起了！”沈白飘下台子，把我放在地上，在我耳边轻声低语了一句，我再看向他时，却见他身子化为一道青烟，人已经消失不见了。\r\n我怅然若失的站在原地，只听麻婆呵斥那些村民道：“你们这群没事儿找事儿的糊涂玩意儿，还不赶紧把这一切都收拾了！”\r\n被她一喝，这群被吓傻了的村民顿时如梦方醒，七手八脚的开始收拾满地狼藉。\r\n“姑娘，你去什么地方？”麻婆走到我身边，脸上挂着慈祥的笑容，亲切的问道。\r\n我摇摇头，茫然的说道：“我没什么地方好去！”\r\n“那这样好了，你先去我老婆子的家，等你想好了去什么地方，我再送你过去！”麻婆笑眯眯的向我发出邀请。\r\n要是这个村子里的任何一个人向我发出邀请，我都是不会答应的，因为在我心里，这个村子里的人对我来说都是恶意的，可是这个麻婆不一样，我两次落进村民手中，都是她出手搭救，要说这个世界上还有人对我是善意的话，除了这个老太婆，恐怕就要数那个圆脸少女刘小花了吧。\r\n想到这里，我只略微迟疑了一下，当即就点头答应了麻婆的邀请。\r\n麻婆大喜过望，拉着我的手向她家走去。\r\n麻婆并不在村子里，而是住在这个村子的后面，一座高耸入云的铁塔下矗立着一栋茅草屋，这就是麻婆的家了。\r\n屋里的陈设更是简单，除了锅碗瓢盆桌椅板凳，几乎什么都没有，麻婆给我铺好床，跟我说要是困了的话，先休息一下好了，等做好了饭，我再过来叫你。\r\n我点点头，随即脱去鞋袜躺在了床上，担惊受怕了一天，我实在是累极了，躺在床上，不一会儿就睡着了。\n"}]}
2020-06-08 17:57:31.219 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:57:31.309 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:57:31.309 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:57:31.309 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:57:31.309 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第十四章鬼帝娶亲
2020-06-08 17:57:31.413 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:57:31.413 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:57:31.413 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339600,"sort":14,"title":"第十四章鬼帝娶亲","content":"在梦里，沈白如约而至，他风度翩翩依然穿着白衣，来了以后，他并没有与我交谈,而是直接……\r\n呃，一个女孩子家家，整天梦到这种事情，真的是好丢人喔！\r\n当登上快乐巅峰的时候，沈白离去，而我则从梦中醒来，只觉下身滑腻腻的很不好受，我掀开被子，正想要换件衣服，一抬头，忽然看到麻婆站在房间门口，手上拎着锅铲，正暧昧的看着我笑。\r\n我顿时尴尬无比，闹了个大红脸，讪讪的说道：“麻婆对不起呀，弄脏了你的床单，我待会儿就给你洗！”\r\n麻婆摇摇头，意味深长的笑着说道：“不用，反正这几天你还都用得上，洗了还得换，怪麻烦的，还不如等一切都结束了，到那时候再洗！”\r\n我以为麻婆是在调侃我，本来就很红的脸，这下子一下就红到了脖子根，我不由得懊恼的说道：“最近也不知道怎么搞得，总是做这种梦，婆婆，你说我不会是得病，又或者是中什么邪了吧？”\r\n麻婆疑惑的看了我一会儿，发现我神情不似作伪，这才走到我身边，摸着我的脑袋，叹了口气道：“哎，原来你竟然不知道，也怪那位鬼帝，既然想把你迎娶进门，为什么又不将这鬼帝娶亲之法与你讲明呢？”\r\n“鬼帝娶亲之法？”我疑惑的看着麻婆，麻婆点点头，我脱口问道：“什么是鬼帝娶亲之法？”\r\n麻婆沉吟了一会儿这才说道：“有道是人鬼殊途，按道理来讲人和鬼是不能在一起的，可是冥界那些强大的鬼物，用自己本源神魂与意中人水乳交融，待七日之后，那女子就会飞身冥界，真正嫁与那鬼物！”\r\n“飞身冥界？”我一愣，随即惊恐的看向麻婆，“那岂不是说，再过几天我就要死了么？”\r\n麻婆迟疑了一下，但还是点头说道：“也可以这么说，不过跟那些普通的鬼魂不同，到了冥界以后，既不用受那阴司制约，又不用喝下孟婆汤之后重入轮回，说的直白点，那时候的你，你还是你，没有丝毫改变，只不过是嫁做人妇，换了一个地方生活而已！”\r\n“换了一个地方生活，婆婆，你说的好轻松呀！”我自动忽略掉麻婆前面的话，忧心忡忡的说道：“到了冥界，可不就是死了么，我才十八岁，还没有活够，不想去阴间啊！”\r\n麻婆诧异的看着我：“你竟然不愿意？”\r\n我点着头，可怜兮兮的说道：“有谁愿意年纪轻轻的就死呀！还有那个沈白，谁知道我要是真嫁过去以后，他会不会对我不好，他要是真的对我不好，在那个阴间里，连警察都找不到，那我岂不是叫天天不应，叫地地不灵么，真到那时候，恐怕我就是想投井，身为灵魂体，估计也淹不死！”\r\n“傻孩子，冥界哪儿有你说的那么恐怖！”麻婆噗嗤一声，被我的话给逗笑了，她摸着我的脑袋，笑着解释道：“孩子，你有所不知，这鬼帝娶亲之法，极耗神魂，那位鬼帝为了把你迎娶进门，需要付出极大的代价，按照咱们俗世的话来说，那位鬼帝如果是一个生活在农村的小伙子，那么他给你的彩礼，那就是一台小轿车，外加县城买一套房，付出了这么重的代价，你觉得，你嫁过去以后，他会对你不好么？”\r\n听了麻婆的话，又想起沈白对我的好，我就觉得也是这个道理，再一想，沈白英俊潇洒、温柔体贴、又年少多金，而且还是什么鬼帝，一听这名字，他在冥界就一定有很大的势力，说不定是什么一方霸主也是有可能的事情，真要嫁这么个郎君的话，其实也还是很不错的。\r\n想到这里，我脸上不禁一红，言不由衷的说道：“呸，他想娶，也没问问人家，想不想嫁！”\r\n麻婆严肃的看着我，认真的问道：“孩子，告诉婆婆，你真的不想嫁过去么！”\r\n看着麻婆肃然的表情，我心中一紧，随即也认真思考了起来。\r\n沈白当然是很好的，如果能嫁给这么一个人，那简直就是几辈子修来的福气，可是我才十八岁，真的不想就这么死去，一想起电视剧电影和小说对那阴森恐怖阴间的描述，我就一阵阵的不寒而栗。\r\n真要生活在那么个不见天日鬼气森森的地方，那就算生活条件再好，又有什么意思？就像生活在南方的人不愿意去寒冷的北方，生活在北方的人不愿意去热死人不偿命的非洲一样。\r\n我是普通人，自然跟普通人的想法是一样的，而且麻婆所说，太过虚无缥缈，要万一是假的，我只身到了地狱，连个认识的人都没有，那又该如何是好？\r\n什么是最可怕的？\r\n未知的才是最可怕的！\r\n此时的地狱对我来说，就好像是洪水猛兽一样可怕！\r\n不，比洪水猛兽还要可怕，毕竟洪水猛兽在我心里还有概念，我还可以想办法来应对，可是阴间那个所在，世上传说种种多，可是没有人能够说清它到底是个什么样子的！\r\n连样子都不知道，要是真到了那个地方，那岂不是两眼一抹黑，变成案板上的肉，别人想怎么宰割就怎么宰割了？\r\n“婆婆，我想好了！”权衡利弊，深思熟虑了一番后，我看着麻婆，认真的说道：“那个沈白或许是真心想娶我，我嫁过去以后，他也或许会对我很好，可是不管怎么个好法，现在的我都不想去阴间，我想在阳世好好的活下去，一直生活到老！”\r\n“也罢，先出来吃饭吧，等吃完了饭，我再给你想办法！”麻婆沉默了会儿，叹了口气，站起来向外走。\r\n我跟着走出去，只见在客厅里的方桌上，摆着一碟咸菜、一碟炒白菜，两碗米饭。\r\n麻婆示意我坐下，然后把筷子递给我，略带歉意的说道：“老婆子这儿没什么好吃的，姑娘别嫌弃，将就着吃吧！”\r\n“这已经很好啦！婆婆，您多吃点儿！”我端起饭碗，笑着给麻婆夹菜。\r\n麻婆欣慰的点点头，吃了几口饭，我放下筷子，忍不住问道：“婆婆，你刚才说有办法，究竟是什么办法呀？”\r\n麻婆沉思了会儿说道：“鬼帝娶亲原本是一门皆大欢喜的事情，可是你既然不愿意，那想必他也不会强来！”\n"}]}
2020-06-08 17:57:31.413 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求实体数据:POST https://minitest.wps.cn/novel_partner/api/v1/partner/push HTTP/1.1
2020-06-08 17:57:31.504 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - MobilpriseActivity:{"message":"Syntax error: offset=2, error=invalid character 'b' looking for beginning of object key string"}

2020-06-08 17:57:31.504 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 响应参数:null
2020-06-08 17:57:31.504 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - null
2020-06-08 17:57:31.504 [main] INFO  com.nine.one.yuedu.read.cp.impl.WPSServiceImpl - 章节的名字:第十五章最后一个办法 
2020-06-08 17:57:31.579 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求地址:https://minitest.wps.cn/novel_partner/api/v1/partner/push
2020-06-08 17:57:31.579 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求头信息:{Authorization=59908aaab6557417ded99a36291443d0, Access-Id=AKBOOKZHONGSHI, Content-Type=application/json}
2020-06-08 17:57:31.579 [main] INFO  com.nine.one.yuedu.read.utils.HttpClientUtils - 请求json参数:{books=[{"cover":"http://res.nxstory.com/cover/2020/1/24/7763.jpg","author":"风虎云龙","name":"夜半惊婚：鬼帝好撩人","description":"冯海燕的父母因为车祸身亡，留下了一笔赔偿金和一块残缺玉佩。小婶为了霸占那笔赔偿金，便在她十八岁的时候将其卖给了山村一位老光棍为妻子。新婚夜，老光棍企图侵犯她，然而意想不到的事情发生了……","id":29652,"state":1,"tag":"夜半惊婚：鬼帝好撩人","category":"女生灵异"}], chapters=[{"book_id":29652,"id":11339601,"sort":15,"title":"第十五章最后一个办法 ","content":"麻婆说到这里顿了一下，这才接着说道：“我这方法分三种，咱们一步步来，总有一种方法能够把这鬼帝娶亲的仪式给打断的！”\r\n我连忙好奇的问道：“这三种方法都是哪三种呀，婆婆，你仔细给我讲讲。”\r\n麻婆又是好一阵停顿，这才说道：“娶亲娶亲，既然有个娶字，那就不是单方面的事情，你既然不愿意，那咱们的第一个方法就是退六礼，然后再写书信一封，明白的告诉他，你不愿意，他要是明事理的话，想必就会自主的中断仪式！”\r\n我点点头，随即好奇的问道：“婆婆，那其它两种办法呢？”\r\n麻婆却没有再回答我的话，她站起来的道：“多说无益，时间紧迫，咱们这就开始准备吧！”\r\n说完以后，她带着我来到一个隔间，然后开始用纸扎成各种各样的东西。\r\n所谓的六礼在以前的时候,就是男方迎娶新娘所给女方家的六种礼物，我一边学着麻婆的样子扎着纸礼，一边纳闷的在心里想，想那沈白弄这鬼帝娶亲的仪式的时候，也没见他给我送什么六礼呀，既然没送，那我为什么要还给他？\r\n之所以会这么想，是因为扎六礼的工程实在是太浩大了，按照我的意思是，随便扎六样，有那个意思也就完了，可麻婆却说，礼多人不怪，咱退的礼越多，那位鬼帝就越是能感受到咱们的歉意。\r\n我无奈，只好埋头苦扎，当夜扎到很晚，麻婆才允许我睡去。\r\n第二天一大早，天还没亮，我又被麻婆叫起来，接着扎六礼。\r\n一直忙到傍晚，这才把退亲的礼物全都扎完，扎完了以后，在麻婆的指导下，我写了封信，大意是，鬼帝的心意我心领了，但是阳寿未尽，年纪还小，不想这么早就嫁人，还请鬼帝爷另择佳偶的好！\r\n弄完这一切，我也不知道有没有用，忐忑不安的在房间里坐着，麻婆知道我紧张的很，慈祥的跟我聊着天。\r\n到了晚上十点多，困意涌来，我不由自主的打了个哈欠，麻婆站起身来道：“好了，时间差不多了，你睡吧，我就在隔壁，有事儿叫我！“\r\n我点点头，衣服也不脱，扯过被子躺下。\r\n或许是因为鬼帝娶亲的原因，我进入睡眠的速度特别快，迷迷糊糊中，我瞧见沈白一身白衣，飘然走进了屋子，他看着堆满了一整间屋子的礼物，表情顿时疑惑了起来。\r\n我不能张口说话，使劲冲他挤眼睛，那封表明心迹的心被贴身放在了胸前的口袋里，他要是不看的话，直接上来做些羞羞的事，那我这一切努力不就白费了么？\r\n“沫雪，你怎么了？是不是身体不舒服？”沈白的表情更加疑惑了，他摸摸我的额头，疑惑的说道：“没有啊！”\r\n我不停的朝他努嘴，沈白终于恍然大悟，他从我口袋里摸出那封信，读完以后忽然哈哈大笑起来。\r\n“沫雪，我们两个的事并不是你想象的那样，等仪式完成，我就告诉你一切，那时候，你就不会想着不愿意嫁给我了！”沈白把信丢掉，深情的看了我一会儿，然后整个伟岸的身子贴了过来……\r\n“怎么会这样！”我惊呼一声，潮红着脸从梦中醒来。\r\n麻婆听到我的喊声，快步走进屋子，关切的问道：“孩子，成功了么？”\r\n我摇摇头，沮丧的说道：“没有，那个沈白执意要娶我，还说到时候我就不会想着不愿意嫁给他了，鬼才愿意嫁给他呢，一点儿道理都不讲，他这明明是强抢民女嘛！”\r\n麻婆叹了口气，从口袋里摸出一个八卦镜，递给我道：“那位鬼帝不愿意取消婚约，事情有些麻烦了，这镜子你放在胸前，希望到时候可以抵挡他一下！”\r\n我点点头，面色沉重的把镜子挂到了脖子上。\r\n第二天晚上，沈白依约而至，但不同的是，这次他刚走到我身边，那八卦镜上就照耀出一道光芒，凭空把他推出了十几远。\r\n“沫雪，你脖子上挂的是什么鬼玩意儿？”沈白疑惑的再次走进，八卦镜中又是一道光芒照出，这次沈白没有再被推走，他宽大的袍袖一挥，那八卦镜就跌落在了地上。\r\n我眼睁睁的看着麻婆给我的护身法器被破，心里暗道不妙的同时，大声默念着，不要过来！不要过来！不要过来！\r\n可是沈白专为我而来，没有达到目的，他又怎么会半途而废？\r\n“沫雪，你还在抗拒我对么？”沈白脱掉衣衫。露出伟岸的胸膛，他坐在床沿，伸手轻抚着我的脸，目光温柔以极，“沫雪，我说过，我们两个的事情不是你想象的那样，你现在抗拒我，是因为你不了解，等到你我真正相会的那一天，你就会明白了！”\r\n他说完以后，伟岸的身躯压上来，在温柔又不失勇猛的冲击中，我再一次沉沦，双手紧抓床单，既痛苦又无限欢愉的轻吟出声……\r\n“还是没用么？”麻婆看着从梦中醒来的我，叹了口气的问道。\r\n我点点头，垂头丧气着没说话，麻婆说道：“最后一个办法，如果还是不行……”\r\n她没有把话说完，但我却知道她是想说，要是还不行，你就只能去阴曹地府，给那位鬼帝当老婆了！\r\n可是天可怜见，我真的不想去阴间啊！\r\n麻婆的最后一个办法，是先用驱邪避鬼的符箓贴满我全身，然后再用浸染了黑狗血的墨线缠遍我的全身，那模样就像是一个古里古怪的人形粽子一样。\r\n如果说麻婆第一种方法是好说好商量，企图用和平方法的方法解决争端的话，那么她第二种方法则是主动进攻，直接用武力解决，至于第三种方法就实在无奈到了极点，走的完全是被动防守的路子，把自己缩在乌龟壳里，让沈白有的看，没的吃！\r\n看着麻婆把我五花大绑，我既欲哭无泪又哭笑不得，心想，这法子怎么看怎么不靠谱，就算真把我藏在乌龟壳里又有什么用？海里的乌龟王八不是都有壳么，可就算有壳，只要落到人类手里，又有哪一个能够逃脱的了被吃掉的命运了？\r\n沈白就算解不开我身上的绳子啊，可他要是随身带把剪刀不就什么都解决了？\n"}]}
